Image,Label
..\data\Fish_Dataset\Shrimp\Shrimp\00725.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00726.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00727.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00728.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00729.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00730.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00731.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00732.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00733.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00734.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00735.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00736.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00737.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00738.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00739.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00740.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00741.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00742.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00743.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00744.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00745.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00746.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00747.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00748.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00749.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00750.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00751.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00752.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00753.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00754.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00755.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00756.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00757.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00758.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00759.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00760.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00761.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00762.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00763.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00764.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00765.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00766.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00767.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00768.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00769.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00770.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00771.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00772.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00773.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00774.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00775.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00776.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00777.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00778.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00779.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00780.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00781.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00782.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00783.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00784.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00785.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00786.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00787.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00788.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00789.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00790.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00791.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00792.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00793.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00794.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00795.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00796.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00797.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00798.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00799.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00800.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00801.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00802.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00803.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00804.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00805.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00806.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00807.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00808.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00809.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00810.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00811.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00812.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00813.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00814.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00815.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00816.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00817.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00818.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00819.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00820.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00821.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00822.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00823.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00824.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00825.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00826.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00827.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00828.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00829.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00830.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00831.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00832.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00833.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00834.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00835.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00836.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00837.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00838.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00839.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00840.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00841.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00842.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00843.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00844.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00845.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00846.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00847.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00848.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00849.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00850.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00851.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00852.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00853.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00854.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00855.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00856.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00857.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00858.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00859.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00860.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00861.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00862.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00863.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00864.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00865.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00866.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00867.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00868.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00869.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00870.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00871.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00872.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00873.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00874.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00875.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00876.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00877.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00878.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00879.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00880.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00881.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00882.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00883.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00884.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00885.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00886.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00887.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00888.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00889.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00890.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00891.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00892.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00893.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00894.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00895.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00896.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00897.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00898.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00899.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00900.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00901.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00902.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00903.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00904.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00905.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00906.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00907.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00908.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00909.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00910.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00911.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00912.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00913.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00914.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00915.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00916.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00917.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00918.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00919.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00920.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00921.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00922.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00923.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00924.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00925.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00926.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00927.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00928.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00929.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00930.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00931.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00932.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00933.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00934.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00935.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00936.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00937.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00938.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00939.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00940.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00941.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00942.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00943.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00944.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00945.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00946.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00947.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00948.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00949.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00950.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00951.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00952.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00953.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00954.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00955.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00956.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00957.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00958.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00959.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00960.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00961.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00962.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00963.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00964.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00965.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00966.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00967.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00968.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00969.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00970.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00971.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00972.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00973.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00974.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00975.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00976.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00977.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00978.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00979.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00980.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00981.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00982.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00983.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00984.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00985.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00986.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00987.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00988.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00989.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00990.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00991.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00992.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00993.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00994.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00995.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00996.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00997.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00998.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\00999.png,Shrimp
..\data\Fish_Dataset\Shrimp\Shrimp\01000.png,Shrimp
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00001.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00002.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00003.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00004.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00005.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00006.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00007.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00008.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00009.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00010.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00011.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00012.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00013.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00014.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00015.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00016.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00017.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00018.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00019.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00020.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00021.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00022.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00023.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00024.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00025.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00026.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00027.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00028.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00029.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00030.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00031.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00032.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00033.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00034.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00035.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00036.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00037.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00038.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00039.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00040.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00041.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00042.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00043.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00044.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00045.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00046.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00047.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00048.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00049.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00050.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00051.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00052.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00053.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00054.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00055.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00056.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00057.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00058.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00059.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00060.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00061.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00062.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00063.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00064.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00065.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00066.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00067.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00068.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00069.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00070.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00071.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00072.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00073.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00074.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00075.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00076.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00077.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00078.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00079.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00080.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00081.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00082.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00083.png,Striped Red Mullet
..\data\Fish_Dataset\Striped Red Mullet\Striped Red Mullet\00084.png,Striped Red Mullet
